Date	species	dorm_t	seed_dorm_time	germ_index	shoot_dm	seedl_dm	estab_dm	senc_dm	dead_dm	litter_dm	green_dm	dry_dm	leaf_dm	stem_dm	avail_dm	root_dm	seed_dm	rlv[1]	rlv[2]	rlv[3]	rlv[4]	rlv[5]	rlv[6]
		oC	d	d	kg/ha	kg/ha	kg/ha	kg/ha	kg/ha	kg/ha	kg/ha	kg/ha	kg/ha	kg/ha	kg/ha	kg/ha	kg/ha	mm/mm^3	mm/mm^3	mm/mm^3	mm/mm^3	mm/mm^3	mm/mm^3
1990-08-01	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-02	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-03	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-04	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-05	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-06	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-07	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-08	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-09	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-10	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-11	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-12	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-13	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-14	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-15	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-16	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-17	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-18	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-19	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-20	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-21	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-22	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-23	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-24	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-25	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-26	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-27	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-28	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-29	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-30	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-08-31	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-01	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-02	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-03	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-04	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-05	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-06	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-07	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-08	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-09	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-10	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-11	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-12	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-13	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-14	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-15	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-16	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-17	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-18	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-19	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-20	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-21	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-22	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-23	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-24	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-25	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-26	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-27	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-28	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-29	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-09-30	Perennial Ryegrass	7.6	-1	0	0.0	0.0	0.0	0.0	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.0	0.000	0.000	0.000	0.000	0.000	0.000
1990-10-01	Perennial Ryegrass	7.6	-1	0	73.5	0.0	73.5	0.0	0.00	0.00	73.51	0	54.82	18.69	0.00	29.34	0.0	0.004	0.000	0.000	0.000	0.000	0.000
1990-10-02	Perennial Ryegrass	7.6	-1	0	77.4	0.0	77.4	0.0	0.00	0.00	77.35	0	57.67	19.68	0.00	30.81	0.0	0.004	0.000	0.000	0.000	0.000	0.000
1990-10-03	Perennial Ryegrass	7.6	-1	0	81.5	0.0	80.8	0.0	0.69	0.00	80.83	1	60.74	20.78	0.69	32.42	0.0	0.005	0.000	0.000	0.000	0.000	0.000
1990-10-04	Perennial Ryegrass	7.6	-1	0	86.1	0.0	85.4	0.0	0.69	0.00	85.37	1	64.10	21.96	0.69	34.09	0.0	0.005	0.000	0.000	0.000	0.000	0.000
1990-10-05	Perennial Ryegrass	7.6	-1	0	91.2	0.0	90.5	0.0	0.66	0.03	90.47	1	67.86	23.29	0.69	36.05	0.0	0.005	0.000	0.000	0.000	0.000	0.000
1990-10-06	Perennial Ryegrass	7.6	-1	0	98.3	0.0	97.7	0.0	0.66	0.00	97.68	1	73.13	25.20	0.66	38.86	0.0	0.005	0.000	0.000	0.000	0.000	0.000
1990-10-07	Perennial Ryegrass	7.6	-1	0	108.1	0.0	107.5	0.0	0.66	0.00	107.46	1	80.31	27.81	0.66	42.71	0.0	0.006	0.000	0.000	0.000	0.000	0.000
1990-10-08	Perennial Ryegrass	7.6	-1	0	115.9	0.0	115.1	0.0	0.69	0.04	115.14	1	85.98	29.88	0.72	45.73	0.0	0.006	0.000	0.000	0.000	0.000	0.000
1990-10-09	Perennial Ryegrass	7.6	-1	0	123.8	0.0	123.1	0.0	0.68	0.00	123.15	1	91.81	32.02	0.69	48.85	0.0	0.007	0.000	0.000	0.000	0.000	0.000
1990-10-10	Perennial Ryegrass	7.6	-1	0	132.4	0.0	131.8	0.0	0.65	0.03	131.75	1	98.10	34.33	0.68	52.21	0.0	0.007	0.000	0.000	0.000	0.000	0.000
1990-10-11	Perennial Ryegrass	7.6	-1	0	143.9	0.0	143.3	0.0	0.64	0.01	143.26	1	106.52	37.39	0.65	56.73	0.0	0.007	0.000	0.000	0.000	0.000	0.000
1990-10-12	Perennial Ryegrass	7.6	-1	0	153.3	0.0	152.6	0.0	0.64	0.00	152.62	1	113.33	39.92	0.64	60.38	0.0	0.008	0.001	0.000	0.000	0.000	0.000
1990-10-13	Perennial Ryegrass	7.6	-1	0	164.6	0.0	164.0	0.0	0.63	0.00	163.96	1	121.61	42.98	0.64	64.83	0.0	0.008	0.001	0.000	0.000	0.000	0.000
1990-10-14	Perennial Ryegrass	7.6	-1	0	175.7	0.0	174.8	0.0	0.87	0.00	174.85	1	129.75	45.97	0.87	69.18	0.0	0.009	0.001	0.000	0.000	0.000	0.000
1990-10-15	Perennial Ryegrass	7.6	-1	0	181.6	0.0	180.7	0.0	0.86	0.01	180.74	1	134.07	47.55	0.87	71.40	0.0	0.009	0.001	0.000	0.000	0.000	0.000
1990-10-16	Perennial Ryegrass	7.6	-1	0	194.7	0.0	193.9	0.0	0.86	0.00	193.87	1	143.68	51.05	0.86	76.55	0.0	0.010	0.001	0.000	0.000	0.000	0.000
1990-10-17	Perennial Ryegrass	7.6	-1	0	204.0	0.0	203.1	0.0	0.86	0.00	203.10	1	150.41	53.55	0.86	80.11	0.0	0.010	0.001	0.000	0.000	0.000	0.000
1990-10-18	Perennial Ryegrass	7.6	-1	0	217.6	0.0	216.8	0.0	0.85	0.00	216.79	1	160.42	57.23	0.86	85.47	0.0	0.011	0.001	0.000	0.000	0.000	0.000
1990-10-19	Perennial Ryegrass	7.6	-1	0	223.3	0.0	222.5	0.0	0.79	0.06	222.46	1	164.55	58.76	0.85	87.57	0.0	0.011	0.001	0.000	0.000	0.000	0.000
1990-10-20	Perennial Ryegrass	7.6	-1	0	243.1	0.0	242.3	0.0	0.78	0.01	242.32	1	178.99	64.12	0.79	95.43	0.0	0.012	0.002	0.000	0.000	0.000	0.000
1990-10-21	Perennial Ryegrass	7.6	-1	0	257.9	0.0	257.2	0.0	0.73	0.04	257.17	1	189.75	68.20	0.78	101.24	0.0	0.012	0.002	0.000	0.000	0.000	0.000
1990-10-22	Perennial Ryegrass	7.6	-1	0	278.8	0.0	278.0	0.0	0.80	0.00	278.03	1	204.89	73.94	0.80	109.51	0.0	0.013	0.002	0.000	0.000	0.000	0.000
1990-10-23	Perennial Ryegrass	7.6	-1	0	295.3	0.0	294.5	0.0	0.80	0.00	294.48	1	216.82	78.46	0.80	115.94	0.0	0.013	0.002	0.000	0.000	0.000	0.000
1990-10-24	Perennial Ryegrass	7.6	-1	0	311.2	0.0	310.4	0.0	0.80	0.00	310.41	1	228.34	82.86	0.80	122.14	0.0	0.014	0.003	0.000	0.000	0.000	0.000
1990-10-25	Perennial Ryegrass	7.6	-1	0	328.7	0.0	327.9	0.0	0.79	0.00	327.88	1	241.01	87.67	0.79	128.96	0.0	0.015	0.003	0.000	0.000	0.000	0.000
1990-10-26	Perennial Ryegrass	7.6	-1	0	343.7	0.0	342.8	0.0	0.85	0.00	342.85	1	251.90	91.81	0.85	134.77	0.0	0.015	0.003	0.001	0.000	0.000	0.000
1990-10-27	Perennial Ryegrass	7.6	-1	0	359.8	0.0	358.9	0.0	0.85	0.00	358.94	1	263.55	96.24	0.85	140.99	0.0	0.016	0.003	0.001	0.000	0.000	0.000
1990-10-28	Perennial Ryegrass	7.6	-1	0	377.0	0.0	376.2	0.0	0.85	0.00	376.18	1	276.02	101.01	0.85	147.66	0.0	0.016	0.004	0.001	0.000	0.000	0.000
1990-10-29	Perennial Ryegrass	7.6	-1	0	396.7	0.0	395.8	0.0	0.85	0.00	395.83	1	290.21	106.47	0.85	155.28	0.0	0.017	0.004	0.001	0.000	0.000	0.000
1990-10-30	Perennial Ryegrass	7.6	-1	0	414.7	0.0	413.9	0.0	0.84	0.00	413.90	1	303.23	111.51	0.84	162.23	0.0	0.017	0.004	0.001	0.000	0.000	0.000
1990-10-31	Perennial Ryegrass	7.6	-1	0	429.8	0.0	428.9	0.0	0.84	0.00	428.94	1	314.07	115.71	15.24	167.93	0.0	0.018	0.004	0.001	0.000	0.000	0.000
1990-11-01	Perennial Ryegrass	7.6	-1	0	448.6	0.0	447.7	0.0	0.84	0.00	447.75	1	327.61	120.97	31.04	175.14	0.0	0.018	0.005	0.001	0.000	0.000	0.000
1990-11-02	Perennial Ryegrass	7.6	-1	0	466.6	0.0	465.8	0.0	0.84	0.00	465.79	1	340.59	126.04	50.51	182.03	0.0	0.019	0.005	0.001	0.000	0.000	0.000
1990-11-03	Perennial Ryegrass	7.6	-1	0	483.4	0.0	482.5	0.0	0.83	0.00	482.54	1	352.63	130.75	68.99	188.37	0.0	0.019	0.006	0.001	0.000	0.000	0.000
1990-11-04	Perennial Ryegrass	7.6	-1	0	500.8	0.0	499.9	0.0	0.77	0.06	499.94	1	365.11	135.66	86.35	194.97	0.0	0.019	0.006	0.002	0.001	0.000	0.000
1990-11-05	Perennial Ryegrass	7.6	-1	0	527.3	0.0	526.5	0.0	0.77	0.00	526.50	1	384.11	143.16	106.02	205.31	0.0	0.019	0.006	0.002	0.001	0.000	0.000
1990-11-06	Perennial Ryegrass	7.6	-1	0	553.6	0.0	552.8	0.0	0.77	0.00	552.84	1	402.95	150.67	133.60	215.53	0.0	0.020	0.007	0.002	0.001	0.000	0.000
1990-11-07	Perennial Ryegrass	7.6	-1	0	576.1	0.0	575.3	0.0	0.77	0.00	575.32	1	418.99	157.10	159.83	224.13	0.0	0.021	0.007	0.002	0.001	0.000	0.000
1990-11-08	Perennial Ryegrass	7.6	-1	0	593.6	0.0	592.8	0.0	0.76	0.00	592.81	1	431.46	162.12	181.42	230.66	0.0	0.021	0.008	0.003	0.001	0.000	0.000
1990-11-09	Perennial Ryegrass	7.6	-1	0	617.9	0.0	617.2	0.0	0.75	0.02	617.17	1	448.82	169.11	201.50	239.99	0.0	0.020	0.008	0.003	0.001	0.000	0.000
1990-11-10	Perennial Ryegrass	7.6	-1	0	643.1	0.0	642.4	0.0	0.74	0.01	642.37	1	466.71	176.40	226.78	249.66	0.0	0.020	0.009	0.003	0.001	0.000	0.000
1990-11-11	Perennial Ryegrass	7.6	-1	0	668.5	0.0	667.7	0.0	0.74	0.00	667.73	1	484.72	183.75	252.68	259.40	0.0	0.020	0.010	0.004	0.001	0.000	0.000
1990-11-12	Perennial Ryegrass	7.6	-1	0	685.3	0.0	684.4	0.0	0.94	0.00	684.35	1	496.67	188.63	275.34	265.60	0.0	0.020	0.010	0.004	0.001	0.000	0.000
1990-11-13	Perennial Ryegrass	7.6	-1	0	698.2	0.0	697.3	0.0	0.94	0.00	697.30	1	505.86	192.38	290.67	270.18	0.0	0.020	0.010	0.004	0.001	0.000	0.000
1990-11-14	Perennial Ryegrass	7.6	-1	0	706.7	0.0	705.7	0.0	0.93	0.01	705.72	1	511.84	194.82	301.83	272.87	0.0	0.020	0.011	0.004	0.002	0.000	0.000
1990-11-15	Perennial Ryegrass	7.6	-1	0	723.1	0.0	722.2	0.0	0.90	0.02	722.22	1	523.55	199.60	313.80	278.89	0.0	0.020	0.011	0.005	0.002	0.000	0.000
1990-11-16	Perennial Ryegrass	7.6	-1	0	738.5	0.0	737.6	0.0	0.90	0.00	737.58	1	534.41	204.08	329.98	284.43	0.0	0.020	0.011	0.005	0.002	0.001	0.000
1990-11-17	Perennial Ryegrass	7.6	-1	0	751.6	0.0	750.7	0.0	0.90	0.00	750.67	1	543.67	207.90	344.47	289.02	0.0	0.020	0.012	0.005	0.002	0.001	0.000
1990-11-18	Perennial Ryegrass	7.6	-1	0	766.0	0.0	765.1	0.0	0.90	0.00	765.09	1	553.87	212.11	358.30	294.19	0.0	0.020	0.012	0.005	0.002	0.001	0.000
1990-11-19	Perennial Ryegrass	7.6	-1	0	778.5	0.0	777.6	0.0	0.89	0.00	777.61	1	562.73	215.78	371.96	298.56	0.0	0.020	0.012	0.005	0.002	0.001	0.000
1990-11-20	Perennial Ryegrass	7.6	-1	0	789.0	0.0	788.1	0.0	0.89	0.00	788.14	1	570.18	218.86	383.62	302.10	0.0	0.020	0.013	0.006	0.002	0.001	0.000
1990-11-21	Perennial Ryegrass	7.6	-1	0	796.1	0.0	795.2	0.0	0.89	0.00	795.16	1	575.14	220.92	392.49	304.16	0.0	0.020	0.013	0.006	0.002	0.001	0.000
1990-11-22	Perennial Ryegrass	7.6	-1	0	804.2	0.0	803.3	0.0	0.89	0.00	803.31	1	580.89	223.30	400.10	306.69	0.0	0.020	0.013	0.006	0.002	0.001	0.000
1990-11-23	Perennial Ryegrass	7.6	-1	0	812.8	0.0	811.9	0.0	0.88	0.00	811.90	1	586.96	225.83	408.51	309.41	0.0	0.020	0.013	0.006	0.002	0.001	0.000
1990-11-24	Perennial Ryegrass	7.6	-1	0	820.6	0.0	819.7	0.0	0.88	0.00	819.74	1	592.50	228.13	416.76	311.82	0.0	0.020	0.013	0.006	0.002	0.001	0.000
1990-11-25	Perennial Ryegrass	7.6	-1	0	827.2	0.0	826.3	0.0	0.88	0.00	826.27	1	597.10	230.05	423.97	313.68	0.0	0.020	0.013	0.006	0.002	0.001	0.000
1990-11-26	Perennial Ryegrass	7.6	-1	0	832.7	0.0	831.8	0.0	0.88	0.00	831.83	1	601.03	231.68	430.02	315.12	0.0	0.019	0.013	0.006	0.003	0.001	0.000
1990-11-27	Perennial Ryegrass	7.6	-1	0	837.5	0.0	836.6	0.0	0.87	0.00	836.62	1	604.40	233.09	435.19	316.22	0.0	0.019	0.013	0.006	0.003	0.001	0.000
1990-11-28	Perennial Ryegrass	7.6	-1	0	841.0	0.0	840.1	0.0	0.87	0.00	840.15	1	606.89	234.13	439.33	316.77	0.0	0.019	0.013	0.006	0.003	0.001	0.000
1990-11-29	Perennial Ryegrass	7.6	-1	0	843.6	0.0	842.7	0.0	0.87	0.00	842.75	1	608.72	234.89	442.38	316.89	0.0	0.019	0.013	0.006	0.003	0.001	0.000
1990-11-30	Perennial Ryegrass	7.6	-1	0	846.8	0.0	845.9	0.0	0.87	0.00	845.92	1	610.96	235.83	445.28	317.24	0.0	0.019	0.013	0.007	0.003	0.001	0.000
1990-12-01	Perennial Ryegrass	7.6	-1	0	849.0	0.0	848.2	0.0	0.86	0.00	848.18	1	612.55	236.49	447.97	317.18	0.0	0.019	0.013	0.007	0.003	0.001	0.000
1990-12-02	Perennial Ryegrass	7.6	-1	0	852.4	0.0	851.5	0.0	0.84	0.02	851.50	1	614.89	237.47	450.80	317.56	0.0	0.019	0.013	0.007	0.003	0.001	0.000
1990-12-03	Perennial Ryegrass	7.6	-1	0	856.3	0.0	855.4	0.0	0.77	0.07	855.42	1	617.64	238.62	454.42	318.19	0.0	0.019	0.013	0.007	0.003	0.001	0.000
1990-12-04	Perennial Ryegrass	7.6	-1	0	877.5	0.0	876.7	0.0	0.77	0.00	876.71	1	632.59	244.89	467.53	326.28	0.0	0.020	0.013	0.007	0.003	0.001	0.000
1990-12-05	Perennial Ryegrass	7.6	-1	0	890.1	0.0	889.4	0.0	0.77	0.00	889.37	1	641.49	248.66	484.37	330.62	0.0	0.020	0.013	0.007	0.003	0.001	0.000
1990-12-06	Perennial Ryegrass	7.6	-1	0	898.8	0.0	898.0	0.0	0.77	0.00	897.99	1	647.55	251.21	494.88	333.19	0.0	0.020	0.014	0.007	0.003	0.001	0.000
1990-12-07	Perennial Ryegrass	7.6	-1	0	904.4	0.0	903.7	0.0	0.77	0.00	903.67	1	651.54	252.90	501.91	334.46	0.0	0.020	0.014	0.007	0.003	0.001	0.000
1990-12-08	Perennial Ryegrass	7.6	-1	0	909.3	0.0	908.6	0.0	0.76	0.00	908.58	1	654.99	254.36	507.17	335.39	0.0	0.020	0.014	0.007	0.003	0.001	0.000
1990-12-09	Perennial Ryegrass	7.6	-1	0	917.0	0.0	916.2	0.0	0.76	0.00	916.20	1	660.34	256.62	513.61	337.49	0.0	0.020	0.014	0.007	0.003	0.001	0.000
1990-12-10	Perennial Ryegrass	7.6	-1	0	925.7	0.0	924.9	0.0	0.71	0.05	924.95	1	666.49	259.22	521.89	340.11	0.0	0.020	0.014	0.007	0.003	0.001	0.000
1990-12-11	Perennial Ryegrass	7.6	-1	0	946.7	0.0	946.0	0.0	0.71	0.00	946.04	1	681.25	265.49	537.63	348.13	0.0	0.021	0.014	0.007	0.003	0.001	0.000
1990-12-12	Perennial Ryegrass	7.6	-1	0	960.9	0.0	960.2	0.0	0.71	0.00	960.23	1	691.20	269.74	554.94	353.14	0.0	0.021	0.015	0.007	0.003	0.001	0.000
1990-12-13	Perennial Ryegrass	7.6	-1	0	971.9	0.0	971.2	0.0	0.70	0.00	971.20	1	698.88	273.02	567.33	356.74	0.0	0.021	0.015	0.007	0.003	0.001	0.000
